,Price,Exogenous 1,Exogenous 2
2019-03-03 03:00:00,0.09,40771965.0,31531505.0
2019-03-03 04:00:00,0.07,40913.6775,32524.7725
2019-03-03 05:00:00,0.03,40959515.0,33246.1675
2019-03-03 06:00:00,-2.81,40769.7775,34278445.0
2019-03-03 07:00:00,-0.04,42341.5625,35494.9975
2019-03-03 08:00:00,2.86,45275.6425,37234035.0
2019-03-03 09:00:00,0.08,48151.4,39092.3875
2019-03-03 10:00:00,0.11,50144.75,40401.95
2019-03-03 11:00:00,3.33,51946.34,40878.47
2019-03-03 12:00:00,4.02,51215.65,40396.465
2019-03-03 13:00:00,1.06,49180.1825,38990165.0
2019-03-03 14:00:00,2.0,47620.1925,36649.84
2019-03-03 15:00:00,4.75,47302415.0,33789.1475
2019-03-03 16:00:00,15.0,47937.2775,30894.84
2019-03-03 17:00:00,22.72,50709.1775,29576.63
2019-03-03 18:00:00,31.8,54543.4475,30073.2225
2019-03-03 19:00:00,38.49,54564.8275,31145.9675
2019-03-03 20:00:00,24.83,52136.5375,32515.2
2019-03-03 21:00:00,19.92,50458.85,33364.7225
2019-03-03 22:00:00,24.3,50141.38,33520.6675
2019-03-03 23:00:00,19.47,46715.6975,33779.23
2019-03-04 00:00:00,-0.07,44711.6325,35344.7475
2019-03-04 01:00:00,-0.21,43135.7075,35414705.0
2019-03-04 02:00:00,-6.86,42519.7375,35254.66
2019-03-04 03:00:00,-7.0,42971555.0,35143.3825
2019-03-04 04:00:00,-2.47,44676235.0,35167.7125
2019-03-04 05:00:00,6.24,48452.24,35433.7575
2019-03-04 06:00:00,25.83,56077505.0,36422705.0
2019-03-04 07:00:00,37.96,61361.22,38345.63
2019-03-04 08:00:00,33.1,64009.2125,42510.5625
2019-03-04 09:00:00,20.69,64609.1925,47312305.0
2019-03-04 10:00:00,7.54,65214.7675,51685.1375
2019-03-04 11:00:00,0.09,65864005.0,54302.3825
2019-03-04 12:00:00,4.28,65317.5775,55100.1425
2019-03-04 13:00:00,0.07,64157.2825,54140.37
2019-03-04 14:00:00,5.28,62902.7225,51868345.0
2019-03-04 15:00:00,12.81,62055.7625,48684.5875
2019-03-04 16:00:00,14.81,60282945.0,45037.4
2019-03-04 17:00:00,27.09,60237.3725,41981815.0
2019-03-04 18:00:00,42.46,62712.8425,40702.6675
2019-03-04 19:00:00,43.02,62560.0325,40313925.0
2019-03-04 20:00:00,25.98,60256605.0,40113.39
2019-03-04 21:00:00,21.1,58420125.0,39648.25
2019-03-04 22:00:00,10.06,55847.7475,39021.385
2019-03-04 23:00:00,-2.39,51501945.0,38798.9975
2019-03-05 00:00:00,-0.08,48993.38,40196.7625
2019-03-05 01:00:00,-2.39,47240.8425,40109.035
2019-03-05 02:00:00,-4.95,46512.7825,39967.35249999999
2019-03-05 03:00:00,-1.92,46940915.0,39864.2425
2019-03-05 04:00:00,-2.23,48395.6075,39791.26
2019-03-05 05:00:00,11.23,52159745.0,39694.7375
2019-03-05 06:00:00,33.49,59989.34,39716.380000000005
2019-03-05 07:00:00,44.24,64555645.0,40465.475000000006
2019-03-05 08:00:00,40.76,65809.7775,43356925.0
2019-03-05 09:00:00,34.59,65872.7275,46783.9675
2019-03-05 10:00:00,27.31,66488.6925,49316.63
2019-03-05 11:00:00,31.07,66967.0325,50188.5925
2019-03-05 12:00:00,32.45,66418.7975,48964.0125
2019-03-05 13:00:00,34.04,65723.5575,46220.5775
2019-03-05 14:00:00,37.7,64625.4325,42103.6975
2019-03-05 15:00:00,44.09,63972365.0,36897.3775
2019-03-05 16:00:00,46.39,63284225.0,30932.7925
2019-03-05 17:00:00,49.27,64158.37,24797.1875
2019-03-05 18:00:00,55.01,66648.9425,21174.475
2019-03-05 19:00:00,55.23,66336.6375,19433425.0
2019-03-05 20:00:00,51.1,62436.3225,18658535.0
2019-03-05 21:00:00,48.09,59341.06,17823975.0
2019-03-05 22:00:00,46.09,56699.98,16885.197500000002
2019-03-05 23:00:00,41.54,51918.0275,16315.07
2019-03-06 00:00:00,36.08,50440.5925,15902.3
2019-03-06 01:00:00,32.69,48535.2375,15915655.0
2019-03-06 02:00:00,33.01,47698.3425,15657.5525
2019-03-06 03:00:00,32.2,48144.8475,15427825.0
2019-03-06 04:00:00,30.7,49470.85,15727.6825
2019-03-06 05:00:00,33.11,53086.6275,16764.6025
2019-03-06 06:00:00,43.81,60520435.0,18509.2975
2019-03-06 07:00:00,47.46,66001205.0,21391.3375
2019-03-06 08:00:00,47.38,68293.63,26506.74
2019-03-06 09:00:00,40.04,68408.2025,31880.1175
2019-03-06 10:00:00,33.13,69085485.0,36535.497500000005
2019-03-06 11:00:00,29.79,69627.9775,40211.155000000006
2019-03-06 12:00:00,28.65,68852.4275,42315025.0
2019-03-06 13:00:00,28.62,68302.51,42384.7625
2019-03-06 14:00:00,28.9,67437.2625,40402.29
2019-03-06 15:00:00,28.66,66749445.0,37066.6
2019-03-06 16:00:00,29.37,65816.52,33141.5375
2019-03-06 17:00:00,36.88,66411.04,30677.1975
2019-03-06 18:00:00,43.7,68441045.0,30641.340000000004
2019-03-06 19:00:00,43.9,68336085.0,31153.1625
2019-03-06 20:00:00,40.38,64792725.0,31098.005
2019-03-06 21:00:00,28.96,61607.4925,30791895.0
2019-03-06 22:00:00,29.55,59042705.0,30067.4175
2019-03-06 23:00:00,27.49,54158.88,29659.3125
2019-03-07 00:00:00,25.05,49694.96,29503.9925
2019-03-07 01:00:00,23.81,48011.1325,28832.7
2019-03-07 02:00:00,21.16,47327115.0,28428345.0
2019-03-07 03:00:00,17.97,47593.99,28295.0
2019-03-07 04:00:00,21.8,49001.1875,28478.2325
2019-03-07 05:00:00,23.17,52397.1125,29191.815
2019-03-07 06:00:00,31.58,59797.7875,30778.1975
2019-03-07 07:00:00,39.91,65376905.0,33503.439999999995
2019-03-07 08:00:00,39.4,67773.9325,38005.53
2019-03-07 09:00:00,32.39,67975.0175,41865.5325
2019-03-07 10:00:00,28.35,68947.53,44829.78
2019-03-07 11:00:00,28.54,69672.8875,46897.45
2019-03-07 12:00:00,28.22,69304.62,48232.105
2019-03-07 13:00:00,25.63,68464765.0,48660.4225
2019-03-07 14:00:00,27.62,66987.3875,47949.9625
2019-03-07 15:00:00,27.54,66295675.0,45733.6525
2019-03-07 16:00:00,28.24,65499875.0,41928.8425
2019-03-07 17:00:00,34.06,65938.9675,38141.100000000006
2019-03-07 18:00:00,43.95,67543.7975,37009255.0
2019-03-07 19:00:00,45.01,67190935.0,37855.45
2019-03-07 20:00:00,39.76,63379045.0,39384.6875
2019-03-07 21:00:00,27.12,60052.0725,40384.645
2019-03-07 22:00:00,29.25,57489215.0,40872.7175
2019-03-07 23:00:00,7.01,52733.16,41419.4275
2019-03-08 00:00:00,12.49,48782535.0,40871.145
2019-03-08 01:00:00,-2.47,46872.2925,41393.4975
2019-03-08 02:00:00,-4.97,46151605.0,41564.245
2019-03-08 03:00:00,-1.71,46462835.0,41727.3725
2019-03-08 04:00:00,0.76,47829.62,41708.4625
2019-03-08 05:00:00,19.94,51048.0425,41508.7
2019-03-08 06:00:00,25.78,58125.4475,41672.6425
2019-03-08 07:00:00,36.05,63321.86,42228.9425
2019-03-08 08:00:00,32.34,65874.35,44360.927500000005
2019-03-08 09:00:00,25.06,66343415.0,47348.24
2019-03-08 10:00:00,22.96,67183295.0,48996.2525
2019-03-08 11:00:00,25.61,68232.5975,49375.3375
2019-03-08 12:00:00,23.35,67537825.0,48787.0975
2019-03-08 13:00:00,23.48,66336.5275,47075.67
2019-03-08 14:00:00,25.38,64995.87,44105.7975
2019-03-08 15:00:00,33.71,64101.38,39427.58
2019-03-08 16:00:00,38.34,63532635.0,32927405.0
2019-03-08 17:00:00,43.07,64092.9325,26097.73
2019-03-08 18:00:00,48.72,65736.2125,22476955.0
2019-03-08 19:00:00,50.95,64979485.0,21473.94
2019-03-08 20:00:00,44.04,61053655.0,21770.115
2019-03-08 21:00:00,40.57,57764.0725,22523.3925
2019-03-08 22:00:00,39.24,55268.52,23564205.0
2019-03-08 23:00:00,30.61,50938.5925,24963.640000000003
2019-03-09 00:00:00,27.67,48213.23975,27955.1225
2019-03-09 01:00:00,15.4,45605423.0,30081365.0
2019-03-09 02:00:00,4.24,44513.90225,32329.5875
2019-03-09 03:00:00,0.07,44272.5795,34553.5875
2019-03-09 04:00:00,0.06,44529138.0,36459.55
2019-03-09 05:00:00,0.03,44986.2795,37963.7775
2019-03-09 06:00:00,-0.04,46000052.0,39198.8375
2019-03-09 07:00:00,0.13,48719603.0,40471335.0
2019-03-09 08:00:00,10.05,52423.01825,42211.91
2019-03-09 09:00:00,8.54,55093.47325,44279.0475
2019-03-09 10:00:00,7.83,56434.9085,46275.275
2019-03-09 11:00:00,11.03,57476.30225,47933.02
2019-03-09 12:00:00,0.74,56488254.0,48932.6825
2019-03-09 13:00:00,0.04,54582.61275,49071.135
2019-03-09 14:00:00,-0.08,53090.74175,48049.9325
2019-03-09 15:00:00,-0.82,52673.62425,45822805.0
2019-03-09 16:00:00,0.08,52709.95725,42587.13250000001
2019-03-09 17:00:00,10.96,54074.15,40041.5725
2019-03-09 18:00:00,22.8,56816.4685,38514.8575
2019-03-09 19:00:00,25.08,56459.34525,37898.19
2019-03-09 20:00:00,21.62,53192628.0,37661.3575
2019-03-09 21:00:00,11.96,51093.79075,37400.8575
2019-03-09 22:00:00,13.37,50147.28775,36377.52
2019-03-09 23:00:00,0.72,46880.3865,35395.5675
2019-03-10 00:00:00,-23.04,43338.4225,36138.0075
2019-03-10 01:00:00,-11.15,41426.1825,34898.552500000005
2019-03-10 02:00:00,-12.55,40554.48,32912.4525
2019-03-10 03:00:00,-2.89,40411.5275,30630.9075
2019-03-10 04:00:00,-2.6,40703.7975,27671.5625
2019-03-10 05:00:00,-0.86,40860.6375,24523.2425
2019-03-10 06:00:00,4.97,41079.77,22024.2875
2019-03-10 07:00:00,19.32,42728.6425,19731.5275
2019-03-10 08:00:00,26.24,46100.8475,19326.1775
2019-03-10 09:00:00,28.97,49576.9825,19616.0325
2019-03-10 10:00:00,27.12,51835.01,20277.5475
2019-03-10 11:00:00,32.46,54132195.0,21115.2875
2019-03-10 12:00:00,31.01,53371.6775,21992195.0
2019-03-10 13:00:00,27.84,51492.28,22954.12
2019-03-10 14:00:00,23.06,49747.6975,23894.9025
2019-03-10 15:00:00,23.07,49263.8,24083.2875
2019-03-10 16:00:00,23.79,49524195.0,23361.6925
2019-03-10 17:00:00,29.17,51197135.0,22865495.0
2019-03-10 18:00:00,31.01,54202.5025,23916.19
2019-03-10 19:00:00,40.92,54409595.0,25461.5475
2019-03-10 20:00:00,29.91,52336.11,26494.667500000003
2019-03-10 21:00:00,24.89,50721195.0,27459.3425
2019-03-10 22:00:00,26.63,50474.1075,27988.1275
2019-03-10 23:00:00,22.92,47213.5425,28681.3925
2019-03-11 00:00:00,21.8,46071.3,30619265.0
2019-03-11 01:00:00,19.81,44486.8625,31032.615
2019-03-11 02:00:00,22.02,43838.07,30717735.0
2019-03-11 03:00:00,16.21,44192.68,30422.9025
2019-03-11 04:00:00,18.22,45958.1075,30201265.0
2019-03-11 05:00:00,24.4,49885.4825,30040.4625
2019-03-11 06:00:00,39.45,58038105.0,30262.92
2019-03-11 07:00:00,47.96,63592.3675,30822905.0
2019-03-11 08:00:00,48.06,66929.1525,33142.9825
2019-03-11 09:00:00,46.84,67802655.0,35795255.0
2019-03-11 10:00:00,45.31,68790.37,37997.3825
2019-03-11 11:00:00,42.66,70063.1625,38950.850000000006
2019-03-11 12:00:00,39.95,69472.43,38667.2075
2019-03-11 13:00:00,38.69,68423.5275,37560.385
2019-03-11 14:00:00,36.9,66957.03,35757565.0
2019-03-11 15:00:00,37.11,66207965.0,33490.2475
2019-03-11 16:00:00,39.0,64511.96,30420.6425
2019-03-11 17:00:00,46.28,63910.1275,26954.7825
2019-03-11 18:00:00,50.29,65517.0525,25216.2775
2019-03-11 19:00:00,57.9,65728.5925,24250275.0
2019-03-11 20:00:00,50.06,63225.4325,22649.272500000003
2019-03-11 21:00:00,47.52,60987.5475,21099.18
2019-03-11 22:00:00,47.61,58334.9525,19857.275
2019-03-11 23:00:00,44.01,53868.6,18994.765000000003
2019-03-12 00:00:00,40.98,51320.4075,15474775.0
2019-03-12 01:00:00,38.97,49612.6575,15198545.0
2019-03-12 02:00:00,36.91,48664.96,15432.6025
2019-03-12 03:00:00,35.0,48973275.0,15631.2875
2019-03-12 04:00:00,32.92,50348.8,15980.5
2019-03-12 05:00:00,36.3,53633095.0,16833655.0
2019-03-12 06:00:00,46.83,60428.49,18291.11
2019-03-12 07:00:00,52.05,65472.29,20903.7775
2019-03-12 08:00:00,51.37,68041.3775,25359.1175
2019-03-12 09:00:00,48.02,68532.6575,30523235.0
2019-03-12 10:00:00,43.81,69516965.0,35320.332500000004
2019-03-12 11:00:00,38.72,70402.4425,39067.76
2019-03-12 12:00:00,35.82,69889.9675,41273.9525
2019-03-12 13:00:00,31.76,69378185.0,41966.5025
2019-03-12 14:00:00,31.06,68310.7,40922.21
2019-03-12 15:00:00,32.93,67491.93,38617.3125
2019-03-12 16:00:00,35.26,66438255.0,35808425.0
2019-03-12 17:00:00,40.06,66797.08,34071.8325
2019-03-12 18:00:00,44.02,68277.8975,34530.44
2019-03-12 19:00:00,41.57,68103345.0,36400705.0
2019-03-12 20:00:00,33.01,64527.9825,37625575.0
2019-03-12 21:00:00,26.49,61408.0,38414.66
2019-03-12 22:00:00,23.87,59133475.0,38425.107500000006
2019-03-12 23:00:00,0.36,54455245.0,37678.880000000005
2019-03-13 00:00:00,7.07,49803405.0,38177.4325
2019-03-13 01:00:00,0.06,48026.6825,38087.4575
2019-03-13 02:00:00,-0.07,47324.5075,37897.2275
2019-03-13 03:00:00,2.45,47835.0025,37499.68
2019-03-13 04:00:00,8.09,49328855.0,37263655.0
2019-03-13 05:00:00,19.17,52728555.0,37202805.0
2019-03-13 06:00:00,25.91,59829105.0,37676525.0
2019-03-13 07:00:00,36.48,65259035.0,40611.3375
2019-03-13 08:00:00,26.0,67705.3275,45036.59
2019-03-13 09:00:00,18.5,68085.62,49297.4125
2019-03-13 10:00:00,2.28,69522.7775,52036.692500000005
2019-03-13 11:00:00,8.24,70726.2325,53505.9825
2019-03-13 12:00:00,10.8,70070.3325,53858.16
2019-03-13 13:00:00,5.23,69457.98,52889.8
2019-03-13 14:00:00,13.97,68696535.0,50861.9525
2019-03-13 15:00:00,20.07,67634.6625,48395.78
2019-03-13 16:00:00,23.83,66255.69,44984.63
2019-03-13 17:00:00,30.62,66626.4475,41721.5775
2019-03-13 18:00:00,35.55,68215.37,40349.6725
2019-03-13 19:00:00,39.91,67981375.0,40132.0025
2019-03-13 20:00:00,30.25,64173.5075,40185.42999999999
2019-03-13 21:00:00,25.52,60828485.0,40033.71
2019-03-13 22:00:00,24.3,58323.7625,39577.68
2019-03-13 23:00:00,18.9,53670.0,39089205.0
2019-03-14 00:00:00,24.17,51521.89,35970.23
2019-03-14 01:00:00,22.25,49546125.0,35123.1525
2019-03-14 02:00:00,20.37,48747.4925,34172.0725
2019-03-14 03:00:00,20.5,49026205.0,32991.68
2019-03-14 04:00:00,22.33,50361845.0,32048.43
2019-03-14 05:00:00,27.08,53840.52,31529.300000000003
2019-03-14 06:00:00,37.69,61049.7975,31667515.0
2019-03-14 07:00:00,42.37,65833.5825,32998.9625
2019-03-14 08:00:00,42.6,67564.13,35898.622500000005
2019-03-14 09:00:00,38.56,68227.1025,38945775.0
2019-03-14 10:00:00,40.32,69402.1275,41205.6575
2019-03-14 11:00:00,39.29,70149.0175,42546.6225
2019-03-14 12:00:00,39.26,69752.0475,42795765.0
2019-03-14 13:00:00,38.67,69469455.0,42064.295000000006
2019-03-14 14:00:00,37.79,68033.7225,40983.3475
2019-03-14 15:00:00,34.85,67128.0825,40456.19500000001
2019-03-14 16:00:00,31.11,66220.4925,38975.83
2019-03-14 17:00:00,34.62,66706.5925,37819.6075
2019-03-14 18:00:00,37.58,68390.1025,37483.8975
2019-03-14 19:00:00,39.13,68490.1075,37309.995
2019-03-14 20:00:00,33.6,64970215.0,36834.7225
2019-03-14 21:00:00,29.79,61727265.0,36418245.0
2019-03-14 22:00:00,27.38,58941.9675,35612525.0
2019-03-14 23:00:00,19.76,54234.6425,35511155.0
2019-03-15 00:00:00,11.91,50811.7525,35865.2975
2019-03-15 01:00:00,13.43,48727.7225,35359.8575
2019-03-15 02:00:00,11.37,47875595.0,34356.1775
2019-03-15 03:00:00,7.65,48242.69,33454.1675
2019-03-15 04:00:00,13.17,49662.1075,32408405.0
2019-03-15 05:00:00,22.28,52860315.0,31278.5825
2019-03-15 06:00:00,28.6,59662675.0,30342.295
2019-03-15 07:00:00,40.79,65332.68,30231.9225
2019-03-15 08:00:00,42.56,68637915.0,31686.02
2019-03-15 09:00:00,42.59,69406535.0,33423.98
2019-03-15 10:00:00,41.54,70515.2225,35122905.0
2019-03-15 11:00:00,40.97,71402.7775,37023.29
2019-03-15 12:00:00,39.91,70585.5375,38558785.0
2019-03-15 13:00:00,33.54,69391.5075,39755.2775
2019-03-15 14:00:00,25.89,67791.35,41156.1875
2019-03-15 15:00:00,24.76,66618.0175,42289.067500000005
2019-03-15 16:00:00,22.46,65612.8225,42503435.0
2019-03-15 17:00:00,24.47,66528.94,42024.23
2019-03-15 18:00:00,28.75,67944.1375,42100.6925
2019-03-15 19:00:00,35.94,67547.9625,42150.4875
2019-03-15 20:00:00,24.34,63624.9425,41780.2625
2019-03-15 21:00:00,17.19,60178.79,41148.05
2019-03-15 22:00:00,0.07,57939195.0,39904.4975
2019-03-15 23:00:00,10.79,53679.0575,39202.3225
2019-03-16 00:00:00,-1.0,49779285.0,39996235.0
2019-03-16 01:00:00,-2.68,47504.2125,38895.2375
2019-03-16 02:00:00,0.01,46278.9875,37497.4025
2019-03-16 03:00:00,-1.96,46147.53,35998.0875
2019-03-16 04:00:00,2.02,46535875.0,34248.36
2019-03-16 05:00:00,2.33,47302.5125,32184.88
2019-03-16 06:00:00,9.97,48961055.0,30091.775
2019-03-16 07:00:00,21.59,51163635.0,28358.1775
2019-03-16 08:00:00,27.93,53939955.0,27891.3375
2019-03-16 09:00:00,34.18,57111.9175,28245.495000000003
2019-03-16 10:00:00,34.14,59179.8475,28842175.0
2019-03-16 11:00:00,31.91,60297.3325,29618.135
2019-03-16 12:00:00,30.9,59327045.0,30426.9075
2019-03-16 13:00:00,26.37,57680.7875,31504.64
2019-03-16 14:00:00,24.76,55997.2625,32527.740000000005
2019-03-16 15:00:00,23.4,55599805.0,33430545.0
2019-03-16 16:00:00,26.23,55628.0775,33087.26
2019-03-16 17:00:00,26.23,56693845.0,32290605.0
2019-03-16 18:00:00,28.95,58863.03,32342.795
2019-03-16 19:00:00,28.27,58896.3875,33174.880000000005
2019-03-16 20:00:00,22.78,55453.3875,34056.552500000005
2019-03-16 21:00:00,5.74,52954.4625,34767.8575
2019-03-16 22:00:00,9.09,51796695.0,35146.8475
2019-03-16 23:00:00,2.1,48365.2975,34992.9725
2019-03-17 00:00:00,-2.3,44731.0425,35613815.0
2019-03-17 01:00:00,-3.34,42577.1825,35374.3225
2019-03-17 02:00:00,-9.33,41537.0025,35393.18
2019-03-17 03:00:00,-13.53,41328.1475,35755.26
2019-03-17 04:00:00,-6.23,41612.7325,35977.0425
2019-03-17 05:00:00,-9.9,41744.8725,36363215.0
2019-03-17 06:00:00,-11.37,41545235.0,37085.77
2019-03-17 07:00:00,-11.26,43206.3125,40202035.0
2019-03-17 08:00:00,-9.93,46666.3725,44027805.0
2019-03-17 09:00:00,-8.53,50347275.0,48005.72749999999
2019-03-17 10:00:00,-6.66,52948.48,51052.425
2019-03-17 11:00:00,-0.75,55077.9225,52379.72
2019-03-17 12:00:00,-7.06,54400.62,51753.41
2019-03-17 13:00:00,-9.99,52735.0525,49716.315
2019-03-17 14:00:00,-17.36,51581.9125,46706.17999999999
2019-03-17 15:00:00,-20.23,51263.1775,42959.4375
2019-03-17 16:00:00,-10.01,51185.48,38211585.0
2019-03-17 17:00:00,5.33,52432.84,33741805.0
2019-03-17 18:00:00,28.87,55548.1475,31312.05
2019-03-17 19:00:00,36.66,56005085.0,30853.47
2019-03-17 20:00:00,30.64,53776.46,31362.5475
2019-03-17 21:00:00,23.34,52059985.0,32193.35
2019-03-17 22:00:00,25.94,51816.44,32583.565
2019-03-17 23:00:00,17.22,48474.4,33033.79
2019-03-18 00:00:00,17.65,46141.1825,32131.4775
2019-03-18 01:00:00,12.86,44682.3725,32210.23
2019-03-18 02:00:00,14.27,44071445.0,31850.64
2019-03-18 03:00:00,14.45,44587885.0,31734895.0
2019-03-18 04:00:00,6.03,46288.6075,31587.6525
2019-03-18 05:00:00,22.51,50351.5675,31382.8625
2019-03-18 06:00:00,41.27,58283.7525,31769.0325
2019-03-18 07:00:00,46.37,63783075.0,33716105.0
2019-03-18 08:00:00,44.13,66911.17,37126.145
2019-03-18 09:00:00,41.2,67366.8475,40915.64
2019-03-18 10:00:00,33.18,68790.3825,43959.3325
2019-03-18 11:00:00,32.03,70082.84,45717.7475
2019-03-18 12:00:00,27.71,69634.8425,46494.22
2019-03-18 13:00:00,24.32,68740.7475,46107.79
2019-03-18 14:00:00,24.93,67361.63,44359.855
2019-03-18 15:00:00,24.5,66236.2275,40983575.0
2019-03-18 16:00:00,35.57,64059.7575,35709.3875
2019-03-18 17:00:00,41.95,63260.37,29542.2
2019-03-18 18:00:00,45.74,64864.9975,25505.0525
2019-03-18 19:00:00,48.44,65471.6125,23973.8025
2019-03-18 20:00:00,45.64,63226.0275,23115095.0
2019-03-18 21:00:00,42.96,60307.3125,22220.87
2019-03-18 22:00:00,41.7,57544225.0,21531.7525
2019-03-18 23:00:00,36.77,53249.0925,20516.32
2019-03-19 00:00:00,39.08,49616.9575,17770275.0
2019-03-19 01:00:00,38.49,47864.8575,16880.1125
2019-03-19 02:00:00,37.45,47168975.0,16085725.0
2019-03-19 03:00:00,36.47,47567.3575,15242.7025
2019-03-19 04:00:00,36.42,48972855.0,14414.0225
2019-03-19 05:00:00,40.29,52584.8125,13463.35
2019-03-19 06:00:00,46.96,59699.67,12756.73
2019-03-19 07:00:00,51.27,64729.7475,14032.7375
2019-03-19 08:00:00,54.38,66951605.0,17589.6025
2019-03-19 09:00:00,49.69,67231285.0,21856.1625
2019-03-19 10:00:00,46.31,68469.4225,25146.03
2019-03-19 11:00:00,44.55,69248.0825,26356.3225
2019-03-19 12:00:00,43.31,68822715.0,25875.23
2019-03-19 13:00:00,42.89,68406.8775,24046.4925
2019-03-19 14:00:00,42.48,67593.7,20871.61
2019-03-19 15:00:00,43.74,66327.9475,16778705.0
2019-03-19 16:00:00,44.61,64895.9,11550.275
2019-03-19 17:00:00,48.96,65449.3,6305.9
2019-03-19 18:00:00,55.17,67072705.0,3735.2625
2019-03-19 19:00:00,60.73,67382915.0,3543.0825
2019-03-19 20:00:00,52.55,64064.22,3747.4175
2019-03-19 21:00:00,46.46,60660.4625,4221.1475
2019-03-19 22:00:00,44.72,58053.1225,5025.3175
2019-03-19 23:00:00,41.08,53481645.0,6232.6900000000005
2019-03-20 00:00:00,38.28,50345.7275,7864705.0
2019-03-20 01:00:00,36.3,48399.72,9115.4675
2019-03-20 02:00:00,35.05,47698.3975,9979.0225
2019-03-20 03:00:00,34.33,48234.2075,10803.22
2019-03-20 04:00:00,34.69,49635.4925,11589495.0
2019-03-20 05:00:00,37.2,52790745.0,12307415.0
2019-03-20 06:00:00,43.66,59739.8325,13404.197499999998
2019-03-20 07:00:00,46.89,64829.09,17144.93
2019-03-20 08:00:00,43.85,67331.7175,22276.195000000003
2019-03-20 09:00:00,42.88,67735.0825,27041.4475
2019-03-20 10:00:00,39.19,68853.16,30457.3625
2019-03-20 11:00:00,39.86,69466.7275,32397.72
2019-03-20 12:00:00,37.59,69077.7,32494895.0
2019-03-20 13:00:00,37.47,68231975.0,30647.7625
2019-03-20 14:00:00,38.16,66999.2775,26982.3925
2019-03-20 15:00:00,40.36,66288.7525,22032.2225
2019-03-20 16:00:00,42.1,65020.1125,15913.2175
2019-03-20 17:00:00,45.49,65286.9025,10525.3725
2019-03-20 18:00:00,51.08,66758.4575,8131.2975
2019-03-20 19:00:00,55.55,67145.46,7767345.0
2019-03-20 20:00:00,49.01,63990.96,7573.424999999999
2019-03-20 21:00:00,44.24,60566.0375,7441.2075
2019-03-20 22:00:00,42.97,58116785.0,7460.5725
2019-03-20 23:00:00,39.76,53725275.0,7616.0925
2019-03-21 00:00:00,35.47,49023.2675,9348.63
2019-03-21 01:00:00,34.7,47329.3275,9708.1375
2019-03-21 02:00:00,33.51,46752525.0,10172.4975
2019-03-21 03:00:00,33.04,47167735.0,10612.3075
2019-03-21 04:00:00,33.1,48430915.0,10984.405
2019-03-21 05:00:00,35.93,51756375.0,11347.2575
2019-03-21 06:00:00,44.03,58704.2325,12129.759999999998
2019-03-21 07:00:00,46.25,63317.55,15483.485
2019-03-21 08:00:00,44.91,65277.9375,20724.59
2019-03-21 09:00:00,41.28,65405.12,26066.1775
2019-03-21 10:00:00,38.5,66452.9325,30249.6825
2019-03-21 11:00:00,35.89,67364.22,32793.32
2019-03-21 12:00:00,35.43,66837.3975,33449.7575
2019-03-21 13:00:00,34.5,66223.1675,32082905.0
2019-03-21 14:00:00,34.61,65205695.0,28616.19
2019-03-21 15:00:00,36.81,64261.41,23506.9125
2019-03-21 16:00:00,39.27,63023495.0,16913.9475
2019-03-21 17:00:00,43.4,63337.9825,10888.34
2019-03-21 18:00:00,46.7,64851.44,8034885.0
2019-03-21 19:00:00,55.0,65646.81,7357.9875
2019-03-21 20:00:00,47.53,62399635.0,6889.005000000001
2019-03-21 21:00:00,43.92,58927.6525,6413.21
2019-03-21 22:00:00,41.94,56378.4925,6023.4825
2019-03-21 23:00:00,39.28,51896.0925,5753.9275
2019-03-22 00:00:00,39.0,48389495.0,3848.2725
2019-03-22 01:00:00,35.95,46465.9225,3352335.0
2019-03-22 02:00:00,36.69,45687205.0,2896525.0
2019-03-22 03:00:00,36.39,46068815.0,2526.3975
2019-03-22 04:00:00,36.28,47467.2275,2357305.0
2019-03-22 05:00:00,39.95,50674465.0,2295155.0
2019-03-22 06:00:00,46.01,57563.6525,2746.48
2019-03-22 07:00:00,50.98,62585365.0,6452.495000000001
2019-03-22 08:00:00,49.2,64808.67,12221.694999999998
2019-03-22 09:00:00,44.97,64946005.0,18211.397500000003
2019-03-22 10:00:00,40.41,65902.2225,22909.3925
2019-03-22 11:00:00,36.57,66670.1925,25776.65
2019-03-22 12:00:00,35.0,66130.1825,26773.9575
2019-03-22 13:00:00,34.3,64922.8675,25800.105000000003
2019-03-22 14:00:00,34.46,63343.72,22771.737500000003
2019-03-22 15:00:00,35.0,62307.7175,17963.1525
2019-03-22 16:00:00,37.78,61387.8175,11627.767500000002
2019-03-22 17:00:00,44.05,61461.74,6160.7125
2019-03-22 18:00:00,46.91,62669.2075,4575.47
2019-03-22 19:00:00,50.17,63158.1525,5776.5825
2019-03-22 20:00:00,46.0,59899205.0,7152.81
2019-03-22 21:00:00,40.61,56665.0675,8368.467499999999
2019-03-22 22:00:00,39.9,54219.11,9006.8725
2019-03-22 23:00:00,37.12,50171.6225,9003705.0
2019-03-23 00:00:00,35.53,46567.9575,9835.1725
2019-03-23 01:00:00,34.94,44318.6375,9771635.0
2019-03-23 02:00:00,34.9,43193565.0,9532645.0
2019-03-23 03:00:00,33.1,42981.92,9228.67
2019-03-23 04:00:00,33.05,43145.1175,8755.2475
2019-03-23 05:00:00,34.6,43637.53,8332725.0
2019-03-23 06:00:00,36.64,44787.4625,8731.1375
2019-03-23 07:00:00,38.86,47519.44,12125715.0
